PC,variance_explained,std
413,0.00051155983,1.187663e-06
414,0.0005102497,1.526064e-06
415,0.0005090995,1.2175246e-06
416,0.0005082061,1.4154626e-06
417,0.000506807,1.0991391e-06
418,0.00050604553,9.44143e-07
419,0.0005046767,1.3735217e-06
420,0.00050343777,1.1942666e-06
421,0.00050243776,1.0818776e-06
422,0.00050132093,1.0606966e-06
423,0.00050020055,1.6902817e-06
424,0.0004989531,1.2459989e-06
425,0.0004980076,1.4501917e-06
426,0.00049655617,1.3478456e-06
427,0.0004955126,1.419249e-06
428,0.0004943232,1.4168331e-06
429,0.0004931228,1.2486173e-06
430,0.00049221725,1.2210386e-06
431,0.0004911995,1.4603562e-06
432,0.0004897975,1.3351538e-06
433,0.000488988,1.1439755e-06
434,0.00048820217,1.4425311e-06
435,0.00048694538,1.1596437e-06
436,0.00048593583,1.124589e-06
437,0.0004851653,1.3880173e-06
438,0.00048388893,1.2667157e-06
439,0.00048307216,1.4552515e-06
440,0.00048191124,1.6012842e-06
441,0.00048057488,1.4946789e-06
442,0.00047955813,1.6458413e-06
443,0.00047841185,1.2789145e-06
444,0.00047751743,1.4004127e-06
445,0.00047650552,1.1833505e-06
446,0.00047514448,1.0388676e-06
447,0.00047412503,1.1854864e-06
448,0.00047314112,1.492546e-06
449,0.0004715122,1.7033452e-06
450,0.00047101383,1.5280702e-06
451,0.0004694012,1.3968101e-06
452,0.0004688317,1.35476e-06
453,0.0004677943,1.3398904e-06
454,0.0004667473,1.1752227e-06
455,0.00046571132,1.5298815e-06
