,dglucose,rich_media,ros,30c,osmolytes,ancestry,shuffled
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.060401118630856544,0.025412509887040618,0.057651602111159474,0.0659444081233969,0.04767321923919924,0.0,0.005133003667717004
2,0.06795093689348845,0.032786836454701845,0.06087809036655293,0.060738448691966075,0.0490960720734713,0.0,0.0065723968448761876
3,0.07648166572595652,0.07451184358259952,0.04869081309375518,0.06172118755563404,0.06948248061821255,0.0,0.004840147323728111
4,0.07564194109765951,0.0645706396647784,0.05024367847786323,0.05902889077372714,0.09204277745950437,0.0,0.004306815655242089
5,0.02064939852353373,0.06481791703333106,0.04686991818941664,0.0557009955438192,0.09810059018188078,0.0,0.00449303770072853
6,0.016090832326624095,0.00924170470376905,0.0441622931227136,0.05523968031329464,0.01859470995003032,0.0,0.0074033910525380916
7,0.006896467015991466,0.009339760673269021,0.04300403941746055,0.04423933400109245,0.011158031456385466,0.0,0.0067527868864761965
8,0.005470536888451662,0.003036777425356815,0.04152231304705638,0.01960629663866273,0.007698227423833543,0.0,0.0051850558614971705
9,0.0021720929962256636,0.0023293076246577423,0.041252796187048586,0.016668783660438332,0.006719838054846294,0.0,0.005569786622836832
10,0.0016623411478679942,0.002005480363176935,0.04107534778501933,0.01575858344437852,0.006268792022792067,0.0,0.0053316186277403135
11,0.0013456850447725037,0.0016950839305174474,0.040224462147004814,0.01595236695798009,0.00604131464113611,0.0,0.006854453555924841
12,0.0012873393194391034,0.0016567013035785074,0.03824622223723134,0.015769924585584575,0.0035980728192870387,0.0,0.006092506209872014
13,0.001141541048474049,0.0014753113840149945,0.04017168103249521,0.015278344915622416,0.0018057324002325858,0.0,0.005855501038665593
14,0.0009711064261670311,0.0014757051408222498,0.038333186795053244,0.013949292193610663,0.0008022196350859625,0.0,0.0075435288074545154
15,0.0009374869056157741,0.0007214217847652494,0.03614359730211018,0.009888931826431684,0.0006420765324995242,0.0,0.00891496908743398
16,0.0008851202421793923,0.0005840550322448876,0.035329243320594304,0.005075480723145999,0.0006474651622841015,0.0,0.00970936307403659
17,0.0008745470493468784,0.00042100699249644443,0.034830944298778456,0.001754947494600026,0.0008509208936637264,0.0,0.00931355695723142
18,0.0008687407966584071,0.0003841191832960544,0.031800349918252487,0.0015691754190091081,0.0007915072810906633,0.0,0.008310864194258588
19,0.0008021836800335975,0.00033484528626796854,0.027238584480000164,0.001627633001644882,0.0006918101066504139,0.0,0.009146996019756621
20,0.0008151905131718138,0.0003024604273393156,0.026052819430141885,0.0017033812206925585,0.0005735042526641518,0.0,0.006875427978977189
21,0.00027844969074560747,0.0003096286573535331,0.012518729469535082,0.0016355146555783737,0.00019724276221691313,0.0,0.005425211500715629
22,0.0002555752974246103,0.00031113569680559644,0.005312041661104523,0.0008188911033213922,0.00014807674663391685,0.0,0.007068009974648912
23,0.00020386903459539157,0.00025911411917576974,0.0020925301549128725,0.0002236761236328007,8.89521583313544e-05,0.0,0.007930074739704685
24,5.4803274833138286e-05,0.00013370529929563645,0.001954030530665559,0.00023046675522536654,4.1240497765757376e-05,0.0,0.008409197556641431
25,3.984594380072979e-05,5.0705851079017316e-05,0.0019823188165028734,0.00022094987865468196,5.2958849545958846e-05,0.0,0.007968639760015725
26,3.0266120903782118e-05,3.155524185967785e-05,0.0020590595870085453,0.00021939880526924193,1.404804797706421e-05,0.0,0.008051233156784954
27,1.6629185190443865e-05,2.8606929255709385e-05,0.002190291537543916,0.00020711510118813246,1.3604286915570215e-05,0.0,0.008008235294594183
28,1.381232020641875e-05,2.6111356724612006e-05,0.0022626511092411787,0.00018464214290762787,1.052335038484665e-05,0.0,0.007221757254671285
29,7.271349098838276e-06,6.6610828149703865e-06,0.001911770820731433,8.664478555565483e-05,1.029001022776447e-05,0.0,0.008280209678278966
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
