,dglucose,rich_media,ros,30c,osmolytes,ancestry,shuffled
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08757507876495844,0.03888062173245163,0.030204983541709453,0.04795275577445573,0.03187184779303464,0.0,0.0029623271258598744
2,0.020078153238309346,0.04644639902039263,0.05860051351690893,0.04105505472362455,0.021575069426009133,0.0,0.001996967254722853
3,0.012134994339975348,0.09044290641265455,0.04596870536936302,0.03801369517484621,0.028170700236683766,0.0,0.00228257809825874
4,0.011460519291071766,0.0765139215225527,0.03959528849082382,0.02935295035523628,0.0018159780727749829,0.0,0.0018784461115967592
5,0.009984053857512982,0.008049746112230331,0.034868511762540313,0.025728011831140003,0.001911060925919375,0.0,0.0034768045754148113
6,0.008317450938350372,0.007556970823676218,0.035138291535655446,0.01397722461557355,0.0017856866162315437,0.0,0.005274144568366834
7,0.0034504828642647777,0.007449241317994787,0.0323973217491446,0.005155912159370872,0.0018039237190973128,0.0,0.007711713809252359
8,0.00211689158103271,0.006224022786490198,0.03162814036549642,0.001705465514250272,0.001241127908715945,0.0,0.007819237907095407
9,0.0008806177555592618,0.006253993305595961,0.03176393094822119,0.0016103107378832788,0.0010599415609668403,0.0,0.0090564633496712
10,0.0007491992817644148,0.004246910743227267,0.02814896633158184,0.001633694526262114,0.0011259867288699054,0.0,0.008074949917824177
11,0.000747740228631396,0.003038259574783541,0.02630468175167708,0.0018479684792752752,0.0006393448853834385,0.0,0.010219245447164132
12,0.0007322669802945452,0.001906265385944112,0.01718028128813039,0.0013388748141137125,0.00036721853032790496,0.0,0.011609059447126717
13,0.0006747201345452467,0.0018920505136738686,0.007284356259468389,0.0007482167183006044,0.00027066186767745387,0.0,0.011458699792771039
14,0.0006707791868926489,0.0018128291667265013,0.004803180824017753,0.0004803027713820798,0.00021346908253575513,0.0,0.010764617349187083
15,0.0005896344399248543,0.0018060815322080881,0.0022816571420174133,0.00048689699372874296,0.00011553476292283214,0.0,0.010516273556185545
16,0.0005740532876842343,0.0011439528914445726,0.0015288081787143476,0.0004993005262547141,5.0423491684995536e-05,0.0,0.009216991823494392
17,0.000581179241259053,0.0009010815110620615,0.0019456007202380554,0.00021512983694484795,5.272911590581823e-05,0.0,0.008585910162732387
18,0.00024037989410833716,0.0006279540079320828,0.0009945845953257836,0.00015032312100651305,4.657971891445797e-05,0.0,0.0078221632241431
19,3.1954185397726914e-05,0.00038753665221294225,0.0008070177985795398,5.374440558015643e-05,3.784062237863934e-05,0.0,0.009085587045434046
20,2.6920267504425095e-05,0.00028134208167906224,0.0008330115395830678,0.0001167163624014811,3.6440389370508705e-05,0.0,0.008226465759621639
21,2.5486164271020455e-05,0.000270313656559543,0.0009714928369183247,9.678928797507903e-05,3.2270296328575225e-05,0.0,0.009460554661850867
22,2.3417834199221327e-05,0.00020632398560277966,0.0008094666603746088,0.00010644357665405054,5.515055809809138e-06,0.0,0.010533680971409162
23,2.172908262113823e-05,0.000171240628670025,0.0004561120301665544,8.091378520094531e-05,3.430382457417234e-06,0.0,0.010179277526208551
24,1.930417566226779e-05,0.00013816659155419664,0.00016310623810124336,5.373709953083517e-05,3.2333635680870574e-06,0.0,0.011585301439545965
25,1.8305417368162676e-05,0.00011935457930747572,0.00013883520048948712,3.684861206764393e-05,2.7991674773791157e-06,0.0,0.007710769060990081
26,1.711738194875988e-05,9.445092040151582e-05,0.00011228548651019277,2.3448577565099042e-05,2.114103923951501e-06,0.0,0.008173461284079095
27,1.4931000420881334e-05,6.49956975573495e-05,9.689860344955184e-05,1.6220601799255923e-05,1.6617164207594633e-06,0.0,0.008677118426237976
28,6.118576369230064e-06,4.204999438665902e-05,7.984280941497341e-05,1.4442614405188423e-05,1.4453393669843497e-06,0.0,0.005566469632580352
29,1.5241810947391745e-06,3.428072514372331e-05,4.0149242455568844e-05,1.017571532197025e-05,1.264528809949148e-06,0.0,0.00384321531196819
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
