,rich_media,30c,dglucose,ros,osmolytes,shuffled
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.05424456301458277,0.21671655488670039,0.3608035069232365,0.11994275093901396,0.24265947374969954,0.02352361668401413
2,0.07692527650358165,0.40161053170201383,0.7406523921546674,0.25022262059614747,0.47252360758265416,0.04520984255140023
3,0.2626987799872735,0.5974865253861602,0.8379026004108412,0.4594773674066152,0.576867561564872,0.07043884471138713
4,0.6606417035169688,0.726445411994142,0.8684718381782716,0.72998355050164,0.677172880359612,0.09589733280077171
5,0.864448355012705,0.7418410314304555,0.9536975633754979,0.7707511261274309,0.7472935998083293,0.1181224930740818
6,0.9794105865137501,0.7882326621027076,0.9656756674833545,0.7807028333253784,0.924494968684284,0.1466270385215935
7,0.9822607245134228,0.8225472343780688,0.985937118349799,0.7846164105207508,0.9552350855661197,0.17143244254543263
8,0.9895470266018583,0.9009509959878618,0.9904008400861222,0.7912675220810215,0.9683930019351036,0.19395037140419688
9,0.992143930813088,0.9345924700679779,0.9956282510113472,0.7993277364755366,0.9719876305448972,0.21882299963799715
10,0.9934383947183049,0.9411264460347898,0.9964283798077744,0.7999793399155548,0.9730267608203879,0.23858050189676674
11,0.9938506888612574,0.9449644181772662,0.9969990586237305,0.8183536679274702,0.9747464668544036,0.2616142741325163
12,0.9945187106562488,0.9461906769226806,0.9972984122846613,0.8420076909916302,0.9809812421423126,0.28532788401930165
13,0.9959332624758662,0.948224481146697,0.9976397917083729,0.8606039182994599,0.9882572325057466,0.31387237683247987
14,0.9969402710210183,0.9507471429505007,0.9978822710330141,0.8679023541428794,0.9934571185050771,0.33978379005186704
15,0.9979038555976935,0.9635069340959027,0.9979532054130758,0.8763799144079542,0.9945051943504984,0.36688447916622297
16,0.9981691502540807,0.9771901256868111,0.9980274701040187,0.8865160785690062,0.994794618758712,0.3929359670614004
17,0.9984524338864773,0.9896775971785341,0.9980516660392342,0.8925759809802166,0.9962696183075735,0.4173268660177887
18,0.9985140998463797,0.9901206765733525,0.998071494884096,0.9044715186625546,0.9966479823744817,0.43824142260070714
19,0.9988082507472256,0.990683894053005,0.9981682537168161,0.9265052860553187,0.997148079102501,0.45965330521689135
20,0.9989640478191374,0.9913945294511327,0.9983685224847237,0.9428014186952036,0.9976389075338057,0.4892599298048565
21,0.9990827837260277,0.9933343236874842,0.9989892264520984,0.9656998659041612,0.9985745190764881,0.5097230190365076
22,0.9991091590714921,0.995916758418448,0.99912808830759,0.9783238149014406,0.9990789207896927,0.53819116948028
23,0.9992773902234808,0.9974935656587464,0.999279176609,0.9819164383743447,0.9992443768908671,0.5619391135053674
24,0.9995358704006745,0.9978291335800636,0.9996490074161016,0.9823184807793431,0.9994139862803039,0.5902788368488829
25,0.9997854633152881,0.9979258223814561,0.9997297094418172,0.9826904052007275,0.999505661884225,0.6152956615915519
26,0.9998132396768407,0.998070425154284,0.9997517874508985,0.9831599513032474,0.9996142691937697,0.6393750580314962
27,0.9998229702352924,0.9981593938776173,0.9997749464897238,0.9836888945773447,0.9996759053015657,0.6640982664034926
28,0.999835697015861,0.9982879917438595,0.999785755971431,0.9841703967956819,0.9996963053946949,0.6897048449064423
29,0.9998635196849682,0.9985891389516809,0.9998027928664354,0.9859473611431314,0.9997127183325579,0.7137343120703296
30,0.9998821893791864,0.9990414057709964,0.9998232585258117,0.9897915854460361,0.9997390019944913,0.7454944568600738
31,0.9998998351926743,0.9993791705856143,0.9998480055713398,0.9937164172068034,0.9997569795371549,0.769556020120163
32,0.9999094359905972,0.9995015052956392,0.9998945644912368,0.9950658968501593,0.9997801691910566,0.7956824802385296
33,0.9999194790729952,0.9995690519942825,0.9999084501859722,0.9970358060163403,0.999816759778906,0.8203811448695834
34,0.9999299774229894,0.9996271885765206,0.9999202513824944,0.9986919149876615,0.9998458228909336,0.8438558766790866
35,0.9999473505949658,0.9997162644358518,0.9999331272426639,0.998887187484044,0.9998740044626588,0.8705691279314639
36,0.9999573484548451,0.9997792596894531,0.9999460137345991,0.9990814176649271,0.999892861756272,0.8974006221538784
37,0.9999696283533366,0.9998388821111602,0.9999577977156456,0.9993933581175183,0.9999139990356625,0.9231966316515291
38,0.9999835321025466,0.9998926305364856,0.9999693098466488,0.9997368701187531,0.9999427206314667,0.9484721868543438
39,0.9999910659550864,0.9999538225436976,0.999981563541077,0.9998865097667377,0.9999757916576795,0.9719311668218166
40,1.0,1.0,1.0,1.0,1.0,1.0
