PC,variance_explained,std
158,0.00033021302,1.3322791e-06
159,0.000329733,1.293001e-06
160,0.00032924215,1.3477998e-06
161,0.0003287389,1.2519047e-06
162,0.00032835288,1.3197874e-06
163,0.0003279366,1.4102717e-06
164,0.00032752735,1.0613207e-06
165,0.0003269719,1.269401e-06
166,0.00032651238,1.3780286e-06
167,0.00032614553,1.2326e-06
168,0.0003255673,1.3393593e-06
169,0.00032506316,1.3179045e-06
170,0.00032471243,1.3317631e-06
171,0.00032440084,1.1615708e-06
172,0.00032372575,9.696141e-07
173,0.0003232665,8.8091673e-07
174,0.00032290388,1.0279205e-06
175,0.00032242213,1.0581025e-06
176,0.00032196727,1.2512135e-06
177,0.000321528,1.1160565e-06
178,0.00032124037,1.0730092e-06
179,0.0003208703,1.2004356e-06
180,0.0003203996,1.0473891e-06
181,0.0003199871,9.963398e-07
182,0.00031948686,1.1144422e-06
183,0.00031893584,1.1768716e-06
184,0.00031863447,1.1782505e-06
185,0.00031832667,1.1401278e-06
186,0.0003178046,1.2240439e-06
187,0.00031741275,1.147987e-06
188,0.00031707133,1.218561e-06
189,0.00031666618,1.1305217e-06
190,0.00031629344,1.135293e-06
191,0.0003158273,1.0895568e-06
192,0.00031559932,1.1579392e-06
193,0.00031494824,1.1706086e-06
194,0.0003147472,1.1441589e-06
195,0.0003142865,1.0891017e-06
196,0.00031379578,1.0310871e-06
197,0.00031340314,9.0554835e-07
198,0.00031311862,9.9127e-07
199,0.0003126452,1.100219e-06
200,0.00031226102,1.0958896e-06
201,0.00031182435,1.0897983e-06
202,0.00031140636,1.1089223e-06
203,0.00031104672,1.1054251e-06
204,0.00031059035,1.1192926e-06
205,0.00031020673,1.21728e-06
206,0.0003097687,1.0683125e-06
207,0.0003093917,1.1534289e-06
208,0.00030902433,1.204748e-06
209,0.00030857863,1.1887207e-06
210,0.00030827647,1.2021634e-06
211,0.00030782976,1.1583542e-06
212,0.00030738692,1.2377654e-06
213,0.00030698816,1.2172427e-06
214,0.00030661497,1.2611096e-06
215,0.00030638304,1.1728822e-06
216,0.00030594523,1.2158051e-06
217,0.00030562596,1.1232999e-06
218,0.00030529156,1.1872093e-06
219,0.00030490296,1.1085383e-06
220,0.00030448637,1.1408135e-06
221,0.00030411375,1.0935166e-06
222,0.00030372787,1.0990966e-06
223,0.0003034342,1.0225071e-06
224,0.00030313284,1.0888913e-06
225,0.00030266854,1.085475e-06
226,0.00030228766,9.4739397e-07
227,0.00030193344,9.644865e-07
228,0.00030151455,1.0452374e-06
229,0.0003011134,1.099503e-06
230,0.00030067383,1.0026678e-06
231,0.00030039222,1.0589911e-06
232,0.00030007443,9.824898e-07
233,0.00029970234,9.773393e-07
234,0.00029936124,9.83253e-07
235,0.0002990427,1.0273654e-06
236,0.00029864785,1.0325776e-06
237,0.000298224,1.1121092e-06
238,0.0002978833,1.0103186e-06
239,0.00029736795,8.5477893e-07
240,0.00029707458,9.4677245e-07
241,0.00029667732,1.0018086e-06
242,0.00029623738,8.885568e-07
243,0.00029592478,1.0146985e-06
244,0.0002957174,1.0942821e-06
245,0.00029531453,1.0039244e-06
246,0.00029499567,9.021994e-07
247,0.00029477535,9.081301e-07
248,0.00029443385,1.043982e-06
249,0.00029410244,1.1100533e-06
250,0.0002936862,1.0115784e-06
251,0.00029335349,9.649835e-07
252,0.00029288387,9.4971534e-07
253,0.00029256346,1.0371431e-06
254,0.00029225773,1.083876e-06
255,0.00029201282,1.0196667e-06
256,0.00029158694,9.779945e-07
257,0.00029124712,1.0031282e-06
258,0.00029098184,1.0630396e-06
259,0.0002905931,1.0677728e-06
260,0.00029036382,1.0409528e-06
261,0.00028997677,1.126005e-06
262,0.0002895932,1.1127863e-06
263,0.00028926448,1.1173584e-06
264,0.0002888507,1.1325754e-06
265,0.0002885855,1.1599127e-06
266,0.00028831747,1.1139443e-06
267,0.00028785772,1.1454396e-06
268,0.00028753062,1.2059364e-06
269,0.00028717294,1.1135575e-06
270,0.00028686714,1.1148355e-06
271,0.0002866225,1.0997326e-06
272,0.00028636036,1.057743e-06
273,0.000285989,1.1422264e-06
274,0.00028549912,1.0707615e-06
275,0.00028521815,1.0573868e-06
276,0.0002848429,9.966851e-07
277,0.00028451343,1.1151205e-06
278,0.00028418953,1.031541e-06
279,0.0002838969,1.0698632e-06
280,0.0002836184,1.1292167e-06
281,0.000283283,1.2675712e-06
282,0.00028298044,1.2676941e-06
283,0.00028252052,1.2610211e-06
284,0.00028218082,1.1429103e-06
285,0.00028184362,1.1168613e-06
286,0.0002815587,1.174239e-06
287,0.00028116666,1.1607619e-06
288,0.0002809722,1.1676218e-06
289,0.00028055813,1.0991671e-06
290,0.00028019914,1.0488607e-06
291,0.00027996246,1.0059189e-06
292,0.00027972422,1.0453389e-06
293,0.0002793868,1.0035131e-06
294,0.00027911973,1.0599312e-06
295,0.0002788629,1.0348201e-06
296,0.0002785154,1.084955e-06
297,0.00027815418,1.095967e-06
298,0.00027777368,1.0332968e-06
299,0.00027747673,1.1046832e-06
300,0.00027721308,1.0451741e-06
301,0.00027691212,1.1692805e-06
302,0.00027674044,1.116399e-06
303,0.00027635202,1.1712792e-06
304,0.00027606144,1.1156301e-06
305,0.0002757404,1.1072833e-06
306,0.00027545702,1.0079933e-06
307,0.00027518673,1.0077655e-06
308,0.0002748791,9.739783e-07
309,0.00027460218,1.040583e-06
310,0.00027426422,9.614758e-07
311,0.00027399603,9.122775e-07
312,0.00027372938,9.2045843e-07
313,0.0002733446,8.437664e-07
314,0.0002730656,9.081812e-07
315,0.0002728673,9.929498e-07
316,0.00027255007,9.412735e-07
317,0.00027229488,9.839969e-07
318,0.0002720948,9.4694843e-07
319,0.00027168423,9.364505e-07
320,0.00027134438,9.420892e-07
321,0.00027106036,9.024478e-07
322,0.00027086362,9.393678e-07
323,0.00027050884,8.872762e-07
324,0.00027020235,9.93083e-07
325,0.0002698726,9.325699e-07
326,0.00026946477,9.627972e-07
327,0.00026929562,9.0115384e-07
328,0.0002689792,9.3740186e-07
329,0.00026876814,9.0907645e-07
330,0.00026844055,9.2719296e-07
331,0.00026811694,9.2403343e-07
332,0.00026782733,9.203374e-07
333,0.00026753766,8.8705775e-07
334,0.00026733737,7.8956776e-07
335,0.00026698818,1.0187102e-06
336,0.00026673538,9.217549e-07
337,0.00026634167,9.5199823e-07
338,0.00026606003,8.827815e-07
339,0.00026578477,8.574734e-07
340,0.00026537525,9.3430816e-07
341,0.00026515842,8.2219833e-07
342,0.000264965,8.7373235e-07
343,0.00026457055,7.768282e-07
344,0.0002643445,7.810633e-07
345,0.00026409485,7.792947e-07
346,0.00026361688,8.295036e-07
347,0.00026345017,8.585546e-07
348,0.00026322255,8.187607e-07
349,0.00026286152,8.323383e-07
350,0.00026268745,7.8531946e-07
351,0.00026233785,6.0219384e-07
352,0.00026206078,6.5589296e-07
353,0.00026178928,7.3931193e-07
354,0.00026153884,7.9226567e-07
355,0.00026116523,8.1949213e-07
356,0.00026101607,8.3221335e-07
357,0.00026067658,8.219696e-07
358,0.0002605218,7.856216e-07
359,0.0002602559,7.747103e-07
360,0.00025995864,8.428144e-07
361,0.0002596339,9.4130934e-07
362,0.0002593517,8.7848747e-07
363,0.00025914496,8.507009e-07
364,0.00025883864,9.1729027e-07
365,0.0002584707,8.088308e-07
366,0.0002582471,8.6235e-07
367,0.00025797484,8.678023e-07
368,0.00025778895,8.447605e-07
369,0.00025748136,8.7308274e-07
370,0.00025726567,6.893627e-07
371,0.0002569775,7.8307215e-07
372,0.00025678118,7.9954185e-07
373,0.0002564156,7.765819e-07
374,0.0002561814,7.222383e-07
375,0.00025598044,7.096316e-07
376,0.0002557035,7.795814e-07
377,0.00025546004,7.578542e-07
378,0.0002551466,8.107467e-07
379,0.00025491157,8.205832e-07
380,0.00025469117,7.2935563e-07
381,0.00025438322,6.804334e-07
382,0.0002540652,6.8411407e-07
383,0.00025381963,6.759974e-07
384,0.0002535835,7.7449965e-07
385,0.0002533079,8.0387736e-07
386,0.00025308097,7.882308e-07
387,0.00025282498,8.410255e-07
388,0.0002525752,8.548861e-07
389,0.00025231534,8.429984e-07
390,0.00025194976,9.372459e-07
391,0.00025166452,8.4918145e-07
392,0.0002514305,8.5194534e-07
393,0.0002511526,8.9715945e-07
394,0.00025090447,8.79784e-07
