,dglucose,rich_media,ros,30c,osmolytes,ancestry,shuffled
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.08972644231689829,0.035336633148389245,0.03197227999337859,0.0499925693330746,0.08851936276949081,0.0,0.004868835394955007
2,0.0522271194479996,0.015053294357914533,0.042390385582613786,0.0650389888878935,0.08368130327243654,0.0,0.006902366310816347
3,0.01967736188690547,0.014074051856234872,0.10169960933029179,0.07763719976140816,0.014696459693985506,0.0,0.008121030690079998
4,0.01944645408062703,0.01362507240079725,0.09838120490502733,0.03884070338852638,0.011484682403437111,0.0,0.00814176238081365
5,0.015250094491214696,0.01203648949266765,0.07124155548163442,0.03496219946577647,0.007648109370444125,0.0,0.006607052842953476
6,0.008939988585467568,0.012234563362933718,0.06792274564237455,0.017539003135258947,0.006260571649324831,0.0,0.0068612543030007805
7,0.008893907578232945,0.010521997537166587,0.06709019273885675,0.013524834135659386,0.005178407755130991,0.0,0.007532092281436401
8,0.008781315432228938,0.007545442875761668,0.06506070821317378,0.005686338934098957,0.0038085316614517094,0.0,0.008160945980529183
9,0.008550574250838279,0.0015628421619209958,0.06208112322987498,0.005605735302238979,0.0033929972280948794,0.0,0.007282781109829279
10,0.00826856078775367,0.0014009656262738578,0.055214744035333205,0.00655857955159398,0.0035759140279530825,0.0,0.00832203210601135
11,0.00604348707584753,0.0008021587738814963,0.03931727577668312,0.003722645970798569,0.0018666874730001136,0.0,0.007865841203031925
12,0.006021496000948999,0.0008213435963353398,0.03307239925143807,0.0036561499835744537,0.0014359271985078274,0.0,0.00848680914388731
13,0.006042845191559479,0.0008524675800220276,0.02406821404104731,0.003585140920292186,0.0011791827819495689,0.0,0.008334001164351767
14,0.00592054692398611,0.0008053737105212883,0.0054060993786087105,0.0034232906392509597,0.0010698999905982113,0.0,0.009127186841138538
15,0.0050561844543483385,0.00044274277762065427,0.00539509719805165,0.002287044786303506,0.0005632662182151597,0.0,0.010515713468632152
16,0.0046164176607231535,0.00033989867367544555,0.004636872363439871,0.0022942131403189763,0.0005447494212239644,0.0,0.009185173803718411
17,0.0046810179126798015,0.00027950510316435747,0.0026038281912220736,0.0025431979925461274,0.0004212502332005997,0.0,0.009598527642463139
18,0.004383235925783303,0.0002708651465815169,0.0026228839435938926,0.0022580883318761044,0.000427952489230959,0.0,0.011155858936550522
19,0.0008181933767914623,0.00022400697278414882,0.002146295225389769,0.002329199657825735,0.00029764986710984485,0.0,0.011563927676407905
20,0.0008635911543490469,0.00020900629704275636,0.0021875684979769093,0.0017470481677176396,6.976043911756881e-05,0.0,0.01170038759051886
21,0.00036164901051214364,0.00015392163494075184,0.001795675563723184,0.0006361099448753596,0.00012941218254279495,0.0,0.010665433215711726
22,0.0002120791300865852,0.00011361913924121406,0.0016985644212701347,0.00035908523614088694,7.546099686124072e-05,0.0,0.009704659237001317
23,0.0001461820030338971,2.4854816567216065e-05,0.0016000888698535175,0.0001776925379270401,5.086025949170718e-05,0.0,0.009558592950678837
24,6.742790387483689e-05,1.2574883066210764e-05,0.0013951212468749337,0.00013066639421133264,4.496089933027194e-05,0.0,0.009903381384159377
25,6.273843040096176e-05,1.2714685586984413e-05,0.0011949927380130614,0.00011440320153910921,4.1128955242195663e-05,0.0,0.00687886384157434
26,5.645463910192527e-05,1.3176074913495841e-05,0.000933897219392645,0.00011570052584700156,1.6247315068865822e-05,0.0,0.006046924195514363
27,3.788578674226075e-05,4.395678146038031e-06,0.000703864784649465,0.0001235403388159511,1.2039703419938206e-05,0.0,0.0015506211421598209
28,2.478998534048224e-05,1.7177105136769494e-06,0.00031380211660521037,9.937550643370765e-05,7.2208043103120894e-06,0.0,0.0027664775055980862
29,3.6085371176592107e-06,1.2086119769716169e-06,0.00013314543896671683,5.081217374461915e-05,2.0404934114416825e-06,0.0,0.0017748587955720482
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
