,dglucose,rich_media,ros,30c,osmolytes,ancestry,shuffled
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5545164866075235,0.6745873270528803,0.10983137541702868,0.21343039384902684,0.2850951320937543,0.0,0.033390616049862896
2,0.7770663287427982,0.8385533856619966,0.2864697836698166,0.2753539231254785,0.4602799724089621,0.0,0.06821396091629277
3,0.9102151979539043,0.8637233894508322,0.6240967730427996,0.45367983160326913,0.8977414969747687,0.0,0.10253712064726278
4,0.9205851136152186,0.8920628928202289,0.6772416663542563,0.586935148274265,0.9317325630133285,0.0,0.1333723259515098
5,0.9340270313285485,0.9263589169052855,0.7320856356729002,0.7646944098987486,0.9466365506747066,0.0,0.16667524118696783
6,0.9628787766629366,0.9370212003136699,0.8235922315299669,0.8718461476929763,0.9525237492766557,0.0,0.19715830810212173
7,0.964242846133207,0.9536415994617141,0.8263139799902839,0.9324137063155593,0.9590003123486085,0.0,0.23046600946122697
8,0.964834307410857,0.9721486486737821,0.8295804183121277,0.9539696517744418,0.9703511531772301,0.0,0.26149078815310434
9,0.965632686328672,0.987981831563717,0.8391695608356683,0.9554796434091971,0.9743661199784975,0.0,0.2930803302254616
10,0.9675607964391927,0.9904484036942353,0.8542174610966456,0.9613445268670816,0.9759435290385853,0.0,0.325012787587247
11,0.9737812963312785,0.9942461442619613,0.8959660441157098,0.9740807759708027,0.9824229951414921,0.0,0.3580306975954624
12,0.9738923635625315,0.9944695639625771,0.9065025444657161,0.9761347309826583,0.9847580294339475,0.0,0.3874434228344235
13,0.9740930184180637,0.9947819113383155,0.9246856706503198,0.9773226556639821,0.9886608844610633,0.0,0.4191075705797828
14,0.9750508936142249,0.9953923472663172,0.9509152474996473,0.9795229464355827,0.9918662975639165,0.0,0.4493172227306015
15,0.9813151997223851,0.997607362652538,0.963733644057776,0.9838676287559004,0.9945634739428222,0.0,0.483609913811703
16,0.9837144418840573,0.998282807553192,0.9724630682352647,0.9843923082584447,0.9949939400561493,0.0,0.5176450653156378
17,0.9891933240179899,0.9985865649851027,0.9832284079578305,0.9858866545754976,0.9960044196330022,0.0,0.5512479044154168
18,0.9917203208271563,0.9988649908877885,0.986245861895131,0.9875365791062459,0.9967575888100884,0.0,0.5878517954388683
19,0.9959501165862403,0.9991103009512862,0.9910489485910231,0.9902357567680946,0.9981766977281968,0.0,0.6221605768104127
20,0.9970332219188908,0.9992447898913425,0.9915435210350982,0.9937056104431666,0.9988975663465073,0.0,0.6513692901363356
21,0.9986726065881776,0.9994482816017268,0.99252707959432,0.9970138860481791,0.9993913065769192,0.0,0.6866374014273005
22,0.9991027465376643,0.9996731083313614,0.992940171806198,0.9984389823496692,0.9996685854827086,0.0,0.7259652103211408
23,0.9992904115273985,0.9998168598936231,0.9937986282620824,0.9989142742637512,0.9997709976877517,0.0,0.7587765310633632
24,0.9996649375264451,0.9998939606475706,0.9948100387225493,0.999238287727353,0.9998312605294938,0.0,0.7929673753977967
25,0.9997714458872039,0.999912123837056,0.996309424900698,0.9994053563766031,0.9998653405695004,0.0,0.8302385751955215
26,0.9998411835105648,0.9999327044926606,0.9971324771177658,0.9994999500634334,0.9999309194999696,0.0,0.8634391543473487
27,0.9999076194060187,0.9999574397601835,0.9983290095554337,0.9996311699540407,0.9999535004277472,0.0,0.9003303427673104
28,0.9999430968283013,0.9999739451391191,0.999398268504685,0.9997322412358386,0.9999700502995208,0.0,0.9325058852775937
29,0.9999826816991174,0.9999873440764299,0.999740767787193,0.9998716853201547,0.9999887942917814,0.0,0.9622599657083742
30,1.0,1.0,1.0,1.0,1.0,0.0,1.0
