gene
YOR059C
DCP1
YOR121C
YOL106W
snR9
UAF30
YOR203W
VPS17
RUD3
KTR1
RRP6
TIR4
DED1
NPT1
HUA2
PEP12
SLP1
RAT1
DSC2
FRE7
IZH4
OST3
HER1
SME1
YOR146W
NDD1
CEX1
YOR387C
WTM2
VAM10
YOR376W-A
YOL050C
YOR342C
YOL035C
TUM1
YOR041C
ORT1
RIO1
YOL166C
SLG1
PLB3
YOR248W
HIS3
PNT1
SFL1
UTP23
SNU66
HMS1
DGK1
YOL019W
RTC1
GRE2
MIP1
YOR379C
LSC1
YOR268C
snR81
PET127
YOL134C
ALG6
TOA1
MBF1
NUF2
RTS1
REV1
IRC23
RIM20
MED4
KRE5
RFC4
PFY1
TRE2
BSC6
MNE1
LIP5
RDR1
YOR314W-A
tA(UGC)O
YOL097W-A
YOR376W
RPS12
GAS4
YOR296W
GCD1
NUD1
DDP1
YOR029W
NGL1
COT1
MYO2
YOR293C-A
YOL036W
YOR072W-B
VMA4
IZH2
PEX27
PUS7
IAH1
GYP1
PDR10
GPM3
NUP1
SHR5
SAS5
NAT5
YOR008C-A
SKM1
SLD7
MDM20
YOR186C-A
FRE3
AZF1
TPO4
tN(GUU)O1
YOR161W-A
PEX11
YOR338W
GAC1
MSB1
CSS3
FIT2
YOL071W
PIP2
VPS5
UFE1
UBP2
YOR008W-B
snR31
LAG2
SGT1
RBL2
RPL25
RGS2
RRP40
ABP140
SPO21
FAA1
MRS6
IMT1
MGM1
ULS1
MET22
tT(AGU)O1
GSH2
NTG2
WHI2
YOR331C
YOR309C
PIN2
PTH4
YOR300W
RCN2
AMF1
GPD2
PHR1
MDM38
snR62
snR17a
HPF1
GDH1
snR35
CRC1
MIM1
HTZ1
BUB3
VTS1
CLP1
HRD1
YTM1
SUF17
YOL164W-A
ATG19
snR36
SHE4
CMK2
SGT2
YOR325W
YOL085W-A
YOL160W
PRT1
ENB1
SFG1
TIR2
FRE5
RPL33B
YOR283W
YOR020W-A
PSK2
YOR102W
YGK3
PDE2
WRS1
GET4
ALE1
TCB1
SSP2
ISN1
YOL019W-A
GAS5
PRO2
ESC8
KIN4
YOL037C
WHI5
RCL1
RTC5
ADE2
TRM13
SIN3
MPC54
SWT1
TSR3
FRT1
YOL024W
EXO1
MSE1
NBA1
RPO31
RTG1
PNO1
BIL1
THI72
ZEO1
BUD21
BAG7
YOR131C
RAD17
MDY2
GLN4
ISU2
YOL162W
MRS2
MET7
SUF11
DGA1
MDM12
PDR5
HAP5
YOR335W-A
YOR170W
HRK1
TGL5
CTR9
HXT11
LDB19
PEX15
VHS3
SIL1
YOR034C-A
MCH5
RPN8
RPS10A
YOR062C
UBC11
ALG8
RPL20B
ARF3
MED7
WSC3
YOR329W-A
MCA1
NDJ1
GPN2
RPS28A
IRC10
PNS1
ERR1
YOR105W
RPB10
YOR364W
DUF1
RGA1
SER1
MRPL23
SYC1
RPA43
MSC6
RFC1
MUM3
TOP1
RPT4
YOR318C
GNT1
ODC2
AAD15
CSI2
SLY41
GAL11
TMA46
ATX2
TSR4
HEM4
YOR024W
SPT20
AVO1
tP(UGG)O3
VPS21
SDD3
LCB4
HAL9
YOL150C
RKI1
PSF3
RPB8
YOR302W
RDL2
DBP5
SUF5
FDH1
MCP1
MSB4
ARP8
YOL131W
RSB1
RIB4
YRM1
SMP3
BDS1
AUS1
NRT1
DDL1
CAT5
PPM2
RAS1
YOR263C
FIT3
NOB1
YOL075C
YOR073W-A
ENV9
CUE5
DFR1
FYV12
HEM15
YOR238W
SCP1
TIM18
NOP58
RPL3
IES4
VPS68
FSH3
CYC2
PTC5
SPS4
OPI10
PET123
YRR1
YPQ1
PRS5
MGE1
STE13
RPS30B
YOL099C
RRS1
MPD1
TFC7
GLO4
ATG34
PFK27
ALR1
DIS3
YOR282W
ATP19
HSH49
DFG16
YPK9
BRX1
FEX1
DDR2
LEO1
IRC11
APC5
PRE10
ARG1
THI80
PYK2
IMA2
YOL057W
PMT3
YOR015W
YOR111W
COQ10
RFM1
YOR394C-A
DCI1
THI20
snR5
CDC33
RRP36
BFR1
YOR053W
PSH1
YOR012W
YOL118C
AKR2
ALD4
ROD1
PHM7
YOR314W
YOR050C
HSP33
SNC2
TFB6
PUT4
PAP2
MSA1
YOR072W-A
COQ3
EMT2
HSP10
EFT1
CIR2
PTP2
SNX3
YOR277C
CAF20
SRL1
snR50
LDS2
MCT1
TYE7
PAC1
ATG40
OST2
ATF1
AFI1
YOL038C-A
NFI1
SCD5
MEK1
RPS15
YOL159C-A
ETT1
YSP3
YNG1
SGO1
MRM1
CYT1
YOR186W
TOM6
TLG2
HRT1
YVC1
YAP7
ADH1
INO4
IFM1
YOR011W-A
SEY1
HST1
RUP1
ERP4
RPS19A
MDH2
IRC13
DIA2
YOR169C
CIN5
YOR225W
YOR108C-A
INP53
TRM10
MDM32
YOR218C
SEC63
REX4
YOR161W-B
SUP3
IDH2
tR(ACG)O
YOR192C-C
GEP3
YOR200W
RRG7
SLK19
HRP1
YOR097C
YOL083C-A
MHF1
TEA1
PKH2
YOR289W
OSW1
ISW2
YOL163W
RTS2
CDC21
RPT5
YOR055W
YOL166W-A
RIB2
YRF1-8
YOR161C-C
tV(AAC)O
RPB2
TUF1
PHO80
DNL4
YOR199W
GDS1
SNF2
STD1
YOL014W
ESA1
TPT1
MAM3
NOP12
MSN1
SOG2
BUD7
YOR366W
tD(GUC)O
RPS7A
SPP2
RAX1
CDC31
IRC14
YOR032W-A
DSC3
SKI7
YOR231C-A
YOR316C-A
tS(GCU)O
CKA2
HST3
GPB1
ARG8
APM4
YOR292C
SUF1
STI1
tT(AGU)O2
YOR142W-B
YOL103W-B
YOR192C-B
YOR343W-B
MMS2
AMS1
YGL015C
RME2
NOP19
TIF4631
tK(UUU)G2
TFG2
AIM14
snR46
tD(GUC)G1
NCS6
VPS62
YGL239C
SRM1
POP6
AZR1
BTN2
TFG1
TIM13
YGL081W
TOM20
SCW11
ALK1
CUE3
CLC1
ATE1
tA(UGC)G
PTI1
YGR291C
SNG1
BUD9
KXD1
RMD9
HUR1
SHE10
QCR9
TYW3
YGR273C
PIL1
YGR228W
TIP20
ESP1
SMD1
USE1
TOS8
YGR240C-A
YIP1
XKS1
TRP5
SKI8
PDE1
MPS2
ADH4
ERG4
YGL082W
RTS3
tW(CCA)G1
TAF1
NAG1
PNC1
RTG2
RMR1
TNA1
NSR1
PRP18
GPG1
HEM2
YGR130C
YGR021W
ASK10
SPO74
CUP2
VPS73
GPC1
SKI6
tG(GCC)G2
RIE1
CDC43
KIP3
ERV1
MET13
ORM1
STF2
SOL4
PAN2
FHN1
GTR2
YGR125W
SCW4
STT3
tD(GUC)G2
SLH1
PGD1
YGL176C
IMO32
YGL102C
YGR182C
YGR025W
SLD3
BUB1
SUT1
GUP1
snR10
DSD1
RME3
BNS1
MRP13
EDC1
TRS65
YGR122C-A
RSR1
YPT32
YGR265W
CHO2
DOC1
RPL11B
YGR237C
RRT6
PEX14
PRP38
tT(UGU)G2
SUA5
HGH1
PMR1
YGR050C
YGR035W-A
CCH1
ART5
YRF1-3
ATF2
MNP1
tN(GUU)G
JAC1
YGL188C
YGR126W
ALG2
PUF4
SEH1
MAL13
BUD13
ZPR1
YGL204C
YTA7
ADE3
YGR266W
RPB9
VRG4
PRP43
SOE1
GCN5
MLC1
ERV29
GSC2
CBP4
SER2
KAP122
COQ6
YGR146C-A
HOS2
YGL138C
PRP31
ELP2
HIP1
YGR270C-A
VID30
SLX9
TAD1
YGL194C-A
RPL24B
MRM2
RNH70
RSM23
YGR053C
YGR069W
SDT1
GET1
YGL177W
RPS26A
YGR122W
CDH1
YGR210C
tG(GCC)G1
YGR079W
SNF4
ARC1
YGR026W
PDC6
CWC22
MTE1
NQM1
YGL165C
CLD1
NNF2
RCK1
BUD32
EMP24
YGL117W
TPN1
NMA2
YPP1
YGR137W
RAD6
MTC3
OLE1
STR3
YGL024W
tV(AAC)G3
NUT1
PCP1
YGL230C
NOP7
TPC1
SHY1
tI(AAU)G
PDR1
RPL7A
YGR067C
VAS1
OST5
YGR045C
ERG1
PMA1
YGR115C
CLB1
CRM1
TDA10
HSF1
LEU1
VPS45
SEC27
YGL214W
VMA21
EFM5
tK(UUU)G1
YGL217C
XRN1
MAD1
HSV2
tS(AGA)G
PEX8
YGL052W
ZUO1
MPC1
SPT16
APL6
YGR226C
YGL140C
DBP3
YGL199C
YGR164W
CCM1
YGL006W-A
FYV8
MDS3
LSB1
YGR153W
YGL159W
BIO2
FZF1
tH(GUG)G1
MTL1
snR48
PUS2
LYS5
MIG1
SEC9
RPL26B
MRH4
RPS23A
CAB4
NAS6
DIE2
GPI10
MRF1
PET54
RIM8
HXK2
MTM1
SNT2
YGR064W
SAY1
TIF4632
ARO8
YGL258W-A
PEX4
CLB6
ACB1
HNM1
YGR111W
YGR016W
SDA1
IMA1
RTF1
GEP7
COX4
RNR4
SPT6
GTS1
PCT1
SOH1
YCH1
INO80
CAF130
RRP46
RPS0A
YGR269W
YGR176W
LST7
YGL074C
ECT1
YAP1802
YGR127W
MDM34
DUO1
GCD2
OCH1
ALG13
LSC2
MAL11
MF(ALPHA)2
ATG1
ECL1
YGL149W
YGL242C
VOA1
PEX31
TRX2
FMP48
MTR3
CUL3
YGR219W
BRR6
PSD2
BRF1
MND1
YGR160W
YGR204C-A
YGR039W
PKP2
RPS2
LSG1
GTF1
SEC15
YGL072C
SDS23
SRB5
PFK1
MPC3
RTT102
YGL088W
VMA7
MDR1
PHB2
RSM27
YGR018C
YGL152C
VAM7
SGF73
YBP2
YGL185C
ENP2
SCL1
NAT2
CAX4
NAB2
PAU11
YGL041C
TEL2
TAM41
YGL188C-A
GPI1
SUF4
TFC4
KEL2
BGL2
YGL132W
tA(AGC)G
PUS6
SPT4
GND2
YGL036W
TDH3
COX13
YGR051C
SNU71
PPT1
MIG2
RAD54
MPT5
NUP145
PHB1
SIP2
tL(GAG)G
SPR3
YGR114C
UTP8
RAI1
CDC55
TIM21
TAF6
ERG26
YGR168C
SPC105
COG2
RPS25A
YPS5
PAU12
ASN2
RPL28
PYC1
SCM4
snR39
MRPL25
YIP5
COX18
tV(AAC)G1
HAP2
THG1
UBR1
MAL12
YGR151C
YGL034C
NPY1
UPF3
SAP4
MUP1
RNA15
ERV14
COQ8
YGR068W-A
MVB12
YGR121W-A
CEG1
YGL042C
UTP22
TOS2
SKN1
tR(UCU)G1
YGL218W
YIP4
SCY1
tC(GCA)G
ENV11
YGR259C
PEF1
GCN1
IME4
CHC1
ERG25
MNT2
MTO1
TPO2
YGR015C
PIB2
ROG1
AFT1
tK(CUU)G3
TWF1
CDC20
YGR035C
MCM6
SLI1
GTO1
KAP114
YGL262W
CPD1
PMT6
YGL260W
OKP1
YGR011W
NSA1
snR39B
YGR073C
CYS4
YGL114W
ZRT1
YGR066C
PHO81
DBF2
YGL041W-A
MSM1
tW(CCA)G2
ROK1
CGR1
KSS1
MRPL9
HUA1
RPL9A
tK(CUU)G1
THI4
PBP1
DAM1
KEX1
RPT6
CIR1
RAD2
NBP35
DRN1
NUP57
RTA1
ADE6
YGL182C
YGR139W
MEP1
DST1
PXR1
LCL3
RPL24A
YGR117C
ENO1
YGR235C
MON1
SPG1
YRB30
YGR293C
tL(CAA)G1
MES1
"ADE5,7"
YGL109W
CSE1
YGL041C-B
RSC1
YGR201C
PEX21
YGR169C-A
TYS1
CRH1
YGR022C
YGR290W
POX1
tK(CUU)G2
NIF3
YGL108C
YGL069C
RPL1B
PUP2
PRM8
YGL101W
EFG1
FOL2
YHB1
HFM1
HUL5
GUS1
BRP1
COG7
CLG1
RBG2
ZIP2
YGR161W-C
SMI1
ROM1
PRE9
YGL014C-A
AMA1
VEL1
tT(UGU)G1
FLC3
NUP49
CTT1
SCS3
CBF2
SYF2
CWH41
EMC4
CKB1
tR(UCU)G3
YGR017W
YGR107W
YGL039W
tL(CAA)G3
YGL123C-A
ERP6
RME1
PDX1
HOP2
MRPS35
RPL30
CWC23
YGL063C-A
YGL007C-A
SAE2
COG1
YGR190C
RPN14
ARO2
YOR1
tH(GUG)G2
tF(GAA)G
PAC10
ITC1
tV(AAC)G2
COS6
UFD1
VHT1
MST27
YGL220W
UGA1
MPO1
LIF1
YGR054W
YGR174W-A
AGA2
tE(UUC)G2
TOS3
tE(UUC)G3
SWC4
PCL10
YGL235W
PMC1
MSP1
YGR283C
MGA1
snR82
snR7-L
TAN1
ARI1
YGL118C
MCY1
YGR242W
MSB2
YGR027W-B
YGR161C-D
YGR109W-B
COF1
YLL032C
YRF1-4
OSW2
DIF1
YLR217W
YLL056C
DCN1
YLR279W
RPL10
IES3
SNF7
YLR049C
CDA2
RAD5
SYM1
SFH1
TMA10
IRC20
RPS31
CCC1
PDP3
YLR282C
GIS3
YCS4
YLR264C-A
OPI9
VTA1
YLR458W
SAM1
SSP120
YLR222C-A
SPP382
MCP2
CCW14
EST1
YLR347W-A
CLF1
CCW12
LAM6
MEF1
SFP1
PAM18
BNA5
RPS28B
SHH4
SIC1
CDC45
APS1
ECM22
PRP19
YLR198C
snR61
CTR3
ERG3
CRN1
GTT2
CDC25
FKS1
MEU1
tL(UAG)L2
ACO1
AQY2
AAT2
FRE1
ITS2-2
MHT1
SEC61
IZH3
TUS1
RFU1
DRS1
AYT1
FPR4
RNP1
ALT1
YEH2
MMR1
STU2
NNT1
VPS65
DBP9
CIS1
SLX4
VPS63
YLL066C
FMP25
ACF2
PUN1
YLR030W
HRI1
YLR252W
MAG2
YKE2
STM1
SPA2
BOS1
ACS2
YLR404W
PPR1
SPO75
tQ(UUG)L
YPT6
YLR296W
TOP3
KIN2
CMG1
RSC58
YLR278C
YCT1
PDR8
RRT7
CWC24
NSE1
YLR406C-A
BPT1
GAS2
YLR269C
tN(GUU)L
CLB4
SHM2
RMP1
EMP46
ECM7
RPL38
MMM1
BUD20
YLR311C
PEX13
YLR235C
YLR364C-A
MEC3
DNM1
UTP21
ICT1
ACE2
STE11
HAP1
FYV7
YLR101C
SPO77
YLL054C
EMG1
DPH6
MDM30
ATP10
RFX1
YLR126C
MIM2
ATG17
RSC2
NOP56
ETS1-1
SKG3
RIX7
POM33
ENV10
GPI13
YLR419W
YLR149C-A
YLR294C
DUS4
YLR463C
SED5
BOP2
NYV1
ARP6
ERF2
CNA1
ADY4
YLR012C
YLR111W
YLR152C
ARC18
HSP104
GUF1
YLL066W-B
AVL9
CRR1
SPE4
GMC2
YLR169W
YLR202C
YLL053C
RPS25B
SRL2
UPS1
FPS1
VRP1
RIC1
NBP1
FBP1
LCL2
BUD6
YLR184W
YLR317W
SFI1
THI73
YLR407W
SGD1
SEN1
ECM30
KAP95
PEX30
tV(AAC)L
YLR460C
HOG1
YLR046C
YLR125W
PWP1
YLR363W-A
MMP1
SRN2
snR57
YLL020C
MAS1
EMC6
DIP2
tD(GUC)L2
YLR173W
XDJ1
YLR286W-A
snR55
HSP60
MSC3
DUS3
YLL058W
YLR177W
YLR415C
YLR302C
RPL37A
FRS1
SPH1
MET17
YLR154W-B
FRA1
YLL047W
YLR285C-A
YLR001C
snR79
BSC3
BRE2
IMD3
GAL2
SEC10
SMC6
MLH2
PDC1
GSP1
HCR1
EXG1
CHA4
RPL6B
CTF3
YLR280C
snR44
RPS22B
IMH1
ECM38
UCC1
RPL15A
VID22
SUL2
COX19
SPC3
YLR146W-A
CBF5
YLR402W
FRE6
CDC3
LSM3
PNP1
PSR2
YLR123C
BUD8
DCR2
IRC19
STE23
CAR2
COQ11
DCS1
NCW2
SSK1
IFH1
NMT1
SDC25
SKI2
CDC73
TEN1
CDA1
ATG33
ATG23
AHP1
tI(UAU)L
GRX8
MDN1
EMP70
MCM5
INA1
YLR412C-A
RPP0
SPT8
NDL1
YLL017W
YPS3
tA(AGC)L
ATG10
ATG38
YLR400W
SEN2
PUT1
PSY3
EST2
LIP2
TMA7
tE(UUC)L
YLL037W
SST2
YLR372W
TAR1
NMD4
HRD3
MRPL15
MDL1
LOT6
NMA1
YLR171W
CSC1
CDD1
VPS38
snR30
HMX1
YLR287C
YLR366W
VIP1
YLR230W
HRT3
AFG2
YPS1
NUP2
BDF1
YLL044W
RIF2
JLP1
RPS29A
YEF3
PCD1
LCB5
PSR1
CKI1
REC102
snR6
SOF1
IKI3
MSS51
CST9
IRC25
JIP3
HMG2
YLR140W
ECM19
GCD7
BLS1
VPS34
POM34
RPL26A
BER1
VMA6
YLR361C-A
YLR112W
TSR2
RAX2
snR34
GEP5
SMD2
APC9
RED1
YLR379W
GAB1
TAD3
YSH1
tP(UGG)L
CDC42
YLR120W-A
RPS0B
YLL059C
FAR10
YLR283W
YHC1
YLR232W
SMC4
YLR053C
SDH2
CHS5
MAP1
YLR299C-A
YLL019W-A
GSY2
IDP2
YLR444C
NKP2
YLR374C
YLR154W-F
tR(ACG)L
DPH5
PIG1
tK(UUU)L
YEH1
SDO1
NAM2
YLR041W
SEC22
URA4
ITS1-1
RKM5
CSF1
LDB18
tL(CAA)L
TDA5
GRC3
COX17
YLR036C
YLR118C
ETS1-2
RPL31B
ITS1-2
TIS11
SWC7
YLR281C
NHA1
KNS1
ECI1
ATP14
YLR307C-A
YLR349W
RCK2
YLL006W-A
APC2
NOC3
UPS2
YLR342W-A
YLR031W
ATG26
YLR358C
PDC5
FCF2
YLR466C-B
CDC123
ENT2
tI(AAU)L2
COQ9
DPS1
PAU17
ART10
BMT6
tA(UGC)L
YLR124W
ORM2
YLR312C
QRI5
LMO1
RRN5
