PC,variance_explained,std
458,0.00048074158,1.4065832e-06
459,0.0004800236,1.5941997e-06
460,0.0004789256,1.5457421e-06
461,0.00047769348,1.6593276e-06
462,0.0004769321,1.6085074e-06
463,0.0004761394,1.7927906e-06
464,0.00047460716,1.4112861e-06
465,0.00047400343,1.6267369e-06
466,0.0004729775,1.499133e-06
467,0.00047212848,1.2714985e-06
468,0.0004708639,1.5313248e-06
469,0.00046974237,1.4207837e-06
470,0.0004686707,1.6005292e-06
471,0.00046749457,1.6231494e-06
472,0.00046650218,1.7669005e-06
473,0.00046554022,1.858075e-06
474,0.0004646638,1.6931175e-06
475,0.00046363287,1.5332622e-06
476,0.00046232835,1.2989445e-06
477,0.00046143416,1.6412286e-06
478,0.0004599953,1.9762042e-06
479,0.0004594011,2.263516e-06
480,0.00045811912,2.2635995e-06
481,0.00045719737,2.006092e-06
482,0.0004564689,1.9250688e-06
483,0.00045548883,1.6383419e-06
484,0.00045469386,1.6963093e-06
485,0.00045379935,1.8973955e-06
486,0.00045271014,2.1706182e-06
487,0.0004517598,1.9454435e-06
488,0.0004510059,1.9556708e-06
489,0.00044991664,1.8754297e-06
490,0.00044905,1.6024741e-06
491,0.00044810714,1.6938881e-06
492,0.00044676277,1.6916662e-06
493,0.00044607522,1.8062698e-06
494,0.0004450725,1.6521758e-06
495,0.00044409503,1.4929172e-06
496,0.00044359718,1.4387143e-06
497,0.00044223006,1.9227587e-06
498,0.00044148273,1.9020762e-06
499,0.00044057783,1.6387935e-06
500,0.00043938358,1.2136782e-06
501,0.00043805648,1.488997e-06
502,0.00043715216,1.3681146e-06
503,0.0004360998,1.610081e-06
504,0.0004352702,1.643971e-06
505,0.0004341717,1.5791898e-06
506,0.00043311872,1.4120874e-06
507,0.00043222203,1.4469068e-06
508,0.0004316473,1.4934482e-06
509,0.00043089967,1.4466765e-06
510,0.00042971256,1.6333389e-06
511,0.00042908077,1.6730598e-06
512,0.0004280551,1.7404102e-06
513,0.00042715995,1.4879731e-06
514,0.00042615112,1.4057989e-06
515,0.0004253481,1.5854318e-06
516,0.0004241145,1.6640856e-06
517,0.00042302383,1.377065e-06
518,0.00042220665,1.3255185e-06
519,0.0004215329,1.3969807e-06
520,0.00042047078,1.5877291e-06
521,0.00041963864,1.4942985e-06
522,0.00041855435,1.6194322e-06
523,0.00041768557,1.3469415e-06
524,0.00041712238,1.5147276e-06
525,0.00041601842,1.144202e-06
526,0.00041534382,1.0474657e-06
527,0.00041443104,1.1114299e-06
528,0.00041359544,1.1728761e-06
529,0.00041261932,1.2489899e-06
530,0.00041159,1.1736576e-06
531,0.0004103262,1.4041609e-06
532,0.00040937433,1.5181785e-06
533,0.0004087485,1.4787599e-06
534,0.00040766096,1.063136e-06
