PC,variance_explained,std
393,0.0010963221696993863,4.372583684387302e-06
394,0.001094435226183627,4.064971221572415e-06
395,0.0010927790602048247,3.829152859619624e-06
396,0.0010900749426209222,4.645757087087353e-06
397,0.0010887443849446714,5.007032728548185e-06
398,0.0010869513722867033,4.386826091160882e-06
399,0.0010852348178433675,3.1118267474947928e-06
400,0.0010827822134360792,3.215657878234315e-06
401,0.0010814721178561745,3.4177808151662943e-06
402,0.0010789478020532919,4.146972047048513e-06
403,0.001076841697939105,4.026707547056404e-06
404,0.0010740632285475768,4.052156224529489e-06
405,0.0010719629976596286,3.8043832863130177e-06
406,0.0010706140942523979,3.5447561076609848e-06
407,0.001069375515275647,3.945212642833727e-06
408,0.0010673458555352272,3.4375427376377964e-06
409,0.0010652517264601578,4.152810510421277e-06
410,0.0010633545576082385,3.3928315073076872e-06
411,0.001061856370388256,3.323267980328864e-06
412,0.0010591095776899973,3.866859820850601e-06
413,0.0010575765282670026,3.4561003240447154e-06
414,0.0010554230884707344,3.4964595849014208e-06
415,0.0010537867395764688,3.3087337315904254e-06
416,0.0010523382949755866,3.560539982721541e-06
417,0.0010498195954089422,3.863669143985383e-06
418,0.0010482214415961058,3.5719949098640396e-06
419,0.0010462147799865863,3.500307893476618e-06
420,0.0010449485377315346,4.063594805791942e-06
421,0.0010430906668219815,3.625466050849426e-06
422,0.0010412109200981336,3.98395776603985e-06
423,0.0010383280675535342,4.1819487151507265e-06
424,0.0010368893345514849,3.871766240814749e-06
425,0.0010350423401827922,3.8026755487613016e-06
426,0.0010334051068699676,3.638438085234653e-06
427,0.0010315284747879321,3.574289235185544e-06
428,0.0010297219984077939,4.232146580945228e-06
429,0.0010271468304419906,4.714477529061344e-06
430,0.00102539277795913,4.416650568695814e-06
431,0.001023162195882125,4.860093536260609e-06
432,0.0010209398156898336,4.276044908026823e-06
433,0.0010193996961631567,3.970815721791653e-06
434,0.0010165861498254065,3.8024885044471574e-06
435,0.0010144346813465938,3.042505271381149e-06
436,0.001012832049783535,3.3410227153761773e-06
437,0.001011446667659714,3.102311202827333e-06
438,0.001009746409578888,3.5531241344413842e-06
439,0.0010073096199481142,3.928576634606362e-06
440,0.0010059063370783871,4.4451378370734335e-06
441,0.001003944964097041,4.878064166590206e-06
442,0.0010025219625720211,4.533944517234312e-06
443,0.0010004032150480453,4.146423322873241e-06
444,0.0009990705191096942,4.126752739194556e-06
445,0.0009968178044312817,3.978328599360746e-06
446,0.0009951709394208218,3.7062644224367275e-06
447,0.000993575465791759,3.822538099933231e-06
448,0.0009912875767948436,4.362542800609606e-06
449,0.0009889307269160316,3.2443215549734798e-06
450,0.0009871940940086614,3.1653180213114934e-06
451,0.0009852947644353126,3.5756267962841634e-06
452,0.0009834919911532866,4.068236787272258e-06
453,0.00098105066231666,4.045406757807007e-06
454,0.000979315366053422,3.612946653933287e-06
455,0.0009766495348283557,4.2590600591347135e-06
456,0.0009751955662183696,3.7317943413546325e-06
457,0.0009735521600716028,3.807805549020229e-06
458,0.0009710855237809967,4.0761945380818525e-06
459,0.0009698355454696092,3.5290221109467257e-06
460,0.0009677017906417619,3.672645981285502e-06
461,0.0009657486212038792,3.6258682566791116e-06
462,0.000964160322358623,3.959233514989102e-06
463,0.000961966406386339,3.99142931608665e-06
464,0.0009595943738179732,3.4773879743238035e-06
465,0.00095825978938944,3.68660603659889e-06
466,0.0009564020482499094,3.6158056682713216e-06
467,0.000954504388629292,3.004164489189065e-06
468,0.0009529837071881159,3.492740015226076e-06
469,0.0009503249754496696,3.744133330649043e-06
470,0.0009484185576302414,4.035642419475954e-06
471,0.0009471269240703131,3.996957428133026e-06
472,0.0009445118936077128,2.922874858069945e-06
473,0.0009426047369238631,3.0323783434155174e-06
474,0.0009405613796513476,3.425860599503478e-06
475,0.0009386593670323095,2.832403688612515e-06
476,0.000936973384676578,3.278690118988278e-06
477,0.0009355531500882923,3.4297845384679355e-06
478,0.0009333274774836317,3.2697250546668642e-06
479,0.0009309029221605936,3.970173279021224e-06
480,0.0009288075859386672,4.1723942084667476e-06
481,0.0009264542654918209,3.820125740649829e-06
482,0.0009247618130040902,3.869066908530992e-06
483,0.0009229839482029384,4.617688587337839e-06
484,0.0009216408497563347,4.1200240808885524e-06
485,0.0009196025727714254,3.460190506866302e-06
486,0.0009176203808484792,3.610184561420346e-06
487,0.0009155761052387384,3.356001562127338e-06
488,0.0009135773766243257,4.221946106513894e-06
489,0.0009115584095228175,4.035101738474127e-06
490,0.0009095666610221837,3.644732784499317e-06
491,0.0009074895191118464,3.320643996068825e-06
492,0.0009061642687360046,3.1989429273333997e-06
493,0.0009044006993895103,3.102288602005138e-06
494,0.0009022162350468621,3.5151647541076224e-06
495,0.0008997104649465696,3.132762583519173e-06
496,0.0008986465806738697,3.549375092697787e-06
497,0.0008963472684620482,3.824942078219584e-06
498,0.0008942876791542573,3.730114264453784e-06
499,0.0008931171912940015,3.7254642746820122e-06
500,0.0008912896556126462,4.324488108273453e-06
501,0.0008884875142509401,3.933034593949741e-06
502,0.0008863432692756874,3.578492660476033e-06
503,0.0008843979672995712,3.028529946693159e-06
504,0.0008825150802371678,3.909162928655887e-06
505,0.0008806761859088673,3.881310859594382e-06
506,0.0008780754118736354,3.7636051721526434e-06
507,0.0008763237977016425,3.933647240296543e-06
508,0.0008736733440262882,3.5121162524729204e-06
509,0.0008725394338915379,3.6653471281422903e-06
510,0.0008709132033022854,4.12109099204524e-06
511,0.0008690466094630548,3.552388995921386e-06
512,0.0008670043620530714,3.0704589589812153e-06
513,0.000865367490489415,3.616651396456126e-06
514,0.0008630182534868972,4.257468372769595e-06
515,0.0008614294268779049,3.8090504533332327e-06
