X,Y_evo_sceg-30,Y_evo_sdc,Y_evo_sdc-37,Y_evo_sdc-diam,Y_evo_sdc-h2o2,Y_evo_sdc-kcl,Y_evo_sdc-kcl-diam,Y_evo_sdc-kcl-h2o2,Y_evo_sdc-sorb,Y_evo_ypd,Y_evo_ypd-37,Y_evo_ypd-diam,Y_evo_ypd-h2o2,Y_evo_ypd-kcl,Y_evo_ypd-kcl-diam,Y_evo_ypd-kcl-h2o2,Y_evo_ypd-sorb,Y_evo_ypeg-30
8.298364,,,,,14.022597,,,,,,,,,,,,,
5.681863,,,,,16.857382,,,,,,,,,,,,,
5.9105377,,,,,14.185398,,,,,,,,,,,,,
6.1890683,,,,,17.206287,,,,,,,,,,,,,
6.3909473,,,,,13.315323,,,,,,,,,,,,,
5.871003,,,,,17.14575,,,,,,,,,,,,,
6.4293323,,,,,15.148799,,,,,,,,,,,,,
8.802165,,,,,13.934178,,,,,,,,,,,,,
6.0515466,,,,,12.9525175,,,,,,,,,,,,,
4.8766437,,,,,15.474012,,,,,,,,,,,,,
4.617298,,,,,16.733377,,,,,,,,,,,,,
0.86169946,,,,,2.3803961,,,,,,,,,,,,,
6.5574665,,,,,18.431374,,,,,,,,,,,,,
6.3413825,,,,,13.056113,,,,,,,,,,,,,
6.911659,,,,,13.495702,,,,,,,,,,,,,
7.536219,,,,,14.1174555,,,,,,,,,,,,,
5.9340067,,,,,14.9407215,,,,,,,,,,,,,
5.2482305,,,,,13.909302,,,,,,,,,,,,,
7.6809115,,,,,13.793972,,,,,,,,,,,,,
4.8892255,,,,,14.874164,,,,,,,,,,,,,
7.512207,,,,,15.880834,,,,,,,,,,,,,
5.633544,,,,,16.906958,,,,,,,,,,,,,
6.3207483,,,,,18.089577,,,,,,,,,,,,,
7.081629,,,,,16.360374,,,,,,,,,,,,,
6.528836,,,,,15.024238,,,,,,,,,,,,,
6.6506033,,,,,15.241992,,,,,,,,,,,,,
6.3558064,,,,,17.426754,,,,,,,,,,,,,
5.2211156,,,,,13.539451,,,,,,,,,,,,,
5.9162927,,,,,16.985357,,,,,,,,,,,,,
6.121416,,,,,17.551363,,,,,,,,,,,,,
7.236799,,,,,16.119802,,,,,,,,,,,,,
5.8225155,,,,,14.62704,,,,,,,,,,,,,
4.824216,,,,,14.774462,,,,,,,,,,,,,
6.3467155,,,,,16.727882,,,,,,,,,,,,,
6.3542423,,,,,16.954475,,,,,,,,,,,,,
4.728687,,,,,14.2219715,,,,,,,,,,,,,
5.360964,,,,,16.97725,,,,,,,,,,,,,
7.328727,,,,,16.356995,,,,,,,,,,,,,
4.88729,,,,,14.539378,,,,,,,,,,,,,
10.11386,,,,,12.991766,,,,,,,,,,,,,
5.822684,,,,,13.175216,,,,,,,,,,,,,
6.9838195,,,,,15.009199,,,,,,,,,,,,,
5.9863167,,,,,17.204823,,,,,,,,,,,,,
6.062211,,,,,16.65466,,,,,,,,,,,,,
8.049499,,,,,14.684235,,,,,,,,,,,,,
5.667437,,,,,13.799883,,,,,,,,,,,,,
6.622269,,,,,15.938357,,,,,,,,,,,,,
6.108795,,,,,13.340061,,,,,,,,,,,,,
5.2474723,,,,,13.749143,,,,,,,,,,,,,
7.241062,,,,,13.404854,,,,,,,,,,,,,
4.701982,,,,,15.659316,,,,,,,,,,,,,
5.5252876,,,,,15.027138,,,,,,,,,,,,,
7.524508,,,,,15.056375,,,,,,,,,,,,,
6.051446,,,,,15.033112,,,,,,,,,,,,,
5.7477965,,,,,14.12435,,,,,,,,,,,,,
7.16593,,,,,13.275641,,,,,,,,,,,,,
4.769253,,,,,15.356368,,,,,,,,,,,,,
4.93631,,,,,13.815503,,,,,,,,,,,,,
5.887914,,,,,17.115366,,,,,,,,,,,,,
9.3284,,,,,13.362465,,,,,,,,,,,,,
7.784856,,,,,13.875692,,,,,,,,,,,,,
7.1196327,,,,,17.507519,,,,,,,,,,,,,
4.8735304,,,,,14.04567,,,,,,,,,,,,,
6.6986275,,,,,15.3611765,,,,,,,,,,,,,
5.686572,,,,,13.739672,,,,,,,,,,,,,
8.0662565,,,,,14.947691,,,,,,,,,,,,,
6.873209,,,,,16.30843,,,,,,,,,,,,,
5.4171877,,,,,16.980827,,,,,,,,,,,,,
5.929096,,,,,13.928368,,,,,,,,,,,,,
6.542849,,,,,18.352318,,,,,,,,,,,,,
4.9144344,,,,,14.991661,,,,,,,,,,,,,
7.0481186,,,,,15.515454,,,,,,,,,,,,,
5.3811545,,,,,17.166384,,,,,,,,,,,,,
6.850634,,,,,16.199594,,,,,,,,,,,,,
5.6781883,,,,,16.741777,,,,,,,,,,,,,
6.732392,,,,,12.93127,,,,,,,,,,,,,
5.963212,,,,,13.196444,,,,,,,,,,,,,
5.0119963,,,,,13.81743,,,,,,,,,,,,,
6.4557943,,,,,17.759134,,,,,,,,,,,,,
6.7525105,,,,,13.582918,,,,,,,,,,,,,
7.6438518,,,,,15.599742,,,,,,,,,,,,,
4.5648685,,,,,15.119328,,,,,,,,,,,,,
6.865764,,,,,16.20986,,,,,,,,,,,,,
6.809671,,,,,15.362745,,,,,,,,,,,,,
6.0653286,,,,,13.589244,,,,,,,,,,,,,
7.606174,,,,,15.281123,,,,,,,,,,,,,
6.9956856,,,,,13.701396,,,,,,,,,,,,,
7.817889,,,,,13.499605,,,,,,,,,,,,,
5.758302,,,,,14.078063,,,,,,,,,,,,,
5.975695,,,,,16.235773,,,,,,,,,,,,,
8.869747,,,,,12.521006,,,,,,,,,,,,,
8.437413,,,,,13.464497,,,,,,,,,,,,,
5.71113,,,,,13.732494,,,,,,,,,,,,,
6.349948,,,,,17.018097,,,,,,,,,,,,,
5.876658,,,,,16.249836,,,,,,,,,,,,,
4.908802,,,,,14.6661,,,,,,,,,,,,,
6.159226,,,,,12.894947,,,,,,,,,,,,,
4.785015,,,,,15.47541,,,,,,,,,,,,,
6.622748,,,,,13.91553,,,,,,,,,,,,,
7.4110484,,,,,14.148809,,,,,,,,,,,,,
7.4539576,,,,,14.581902,,,,,,,,,,,,,
6.0425224,,,,,17.460499,,,,,,,,,,,,,
5.8713655,,,,,14.857829,,,,,,,,,,,,,
6.3758016,,,,,16.01388,,,,,,,,,,,,,
5.3296776,,,,,14.639505,,,,,,,,,,,,,
8.286185,,,,,13.570429,,,,,,,,,,,,,
7.0061707,,,,,14.13294,,,,,,,,,,,,,
7.6386786,,,,,13.699761,,,,,,,,,,,,,
6.667713,,,,,15.16185,,,,,,,,,,,,,
5.632576,,,,,16.714645,,,,,,,,,,,,,
6.7806816,,,,,13.53825,,,,,,,,,,,,,
5.4569383,,,,,13.349307,,,,,,,,,,,,,
6.062566,,,,,16.162872,,,,,,,,,,,,,
6.2991495,,,,,18.158905,,,,,,,,,,,,,
6.5458784,,,,,13.775486,,,,,,,,,,,,,
7.407095,,,,,13.737656,,,,,,,,,,,,,
6.0744753,,,,,16.749842,,,,,,,,,,,,,
7.026592,,,,,14.186475,,,,,,,,,,,,,
5.408595,,,,,14.173513,,,,,,,,,,,,,
7.7973466,,,,,14.495598,,,,,,,,,,,,,
7.886763,,,,,14.143858,,,,,,,,,,,,,
5.896159,,,,,17.692352,,,,,,,,,,,,,
4.6316166,,,,,2.5838006,,,,,,,,,,,,,
5.795035,,,,,15.129366,,,,,,,,,,,,,
7.7887692,,,,,13.48561,,,,,,,,,,,,,
6.6659126,,,,,14.216454,,,,,,,,,,,,,
5.773072,,,,,13.215508,,,,,,,,,,,,,
5.8967457,,,,,13.879692,,,,,,,,,,,,,
7.636424,,,,,13.110167,,,,,,,,,,,,,
7.7703214,,,,,13.915704,,,,,,,,,,,,,
7.0469375,,,,,16.783669,,,,,,,,,,,,,
5.861271,,,,,17.056257,,,,,,,,,,,,,
7.528486,,,,,17.617136,,,,,,,,,,,,,
6.511187,,,,,13.739017,,,,,,,,,,,,,
4.6234875,,,,,15.484331,,,,,,,,,,,,,
6.1897154,,,,,13.508257,,,,,,,,,,,,,
6.329565,,,,,16.570646,,,,,,,,,,,,,
5.1630244,,,,,13.257209,,,,,,,,,,,,,
5.4110007,,,,,13.839683,,,,,,,,,,,,,
5.7182875,,,,,16.463406,,,,,,,,,,,,,
4.745738,,,,,2.4617047,,,,,,,,,,,,,
6.5964727,,,,,18.59242,,,,,,,,,,,,,
7.026583,,,,,13.67686,,,,,,,,,,,,,
5.8226047,,,,,13.524667,,,,,,,,,,,,,
6.4630656,,,,,14.1581955,,,,,,,,,,,,,
5.9874544,,,,,13.335653,,,,,,,,,,,,,
-2.0253673,,,,,5.8955975,,,,,,,,,,,,,
6.8113537,,,,,16.18104,,,,,,,,,,,,,
6.660396,,,,,15.058964,,,,,,,,,,,,,
4.926032,,,,,14.604374,,,,,,,,,,,,,
5.372437,,,,,13.015139,,,,,,,,,,,,,
7.492762,,,,,16.686995,,,,,,,,,,,,,
6.5948324,,,,,12.92153,,,,,,,,,,,,,
6.9834495,,,,,15.091428,,,,,,,,,,,,,
6.8755026,,,,,13.638523,,,,,,,,,,,,,
7.5416217,,,,,14.039717,,,,,,,,,,,,,
7.1739073,,,,,16.531614,,,,,,,,,,,,,
6.0538454,,,,,12.92359,,,,,,,,,,,,,
2.9063556,,,,,2.7440383,,,,,,,,,,,,,
6.4485974,,,,,13.837641,,,,,,,,,,,,,
1.8794451,,,,,2.2093532,,,,,,,,,,,,,
7.384538,,,,,13.641571,,,,,,,,,,,,,
8.165621,,,,,14.146329,,,,,,,,,,,,,
0.22752532,,,,,7.099507,,,,,,,,,,,,,
6.0390325,,,,,15.522145,,,,,,,,,,,,,
5.887741,,,,,14.128626,,,,,,,,,,,,,
5.3709307,,,,,14.093086,,,,,,,,,,,,,
6.5146484,,,,,18.380568,,,,,,,,,,,,,
7.317624,,,,,14.365967,,,,,,,,,,,,,
7.826015,,,,,14.140979,,,,,,,,,,,,,
7.3391943,,,,,16.230986,,,,,,,,,,,,,
5.3253975,,,,,14.64343,,,,,,,,,,,,,
9.788739,,,,,14.267607,,,,,,,,,,,,,
10.692936,,,,,13.602017,,,,,,,,,,,,,
6.697833,,,,,13.713479,,,,,,,,,,,,,
7.7420516,,,,,14.004749,,,,,,,,,,,,,
7.3104553,,,,,14.071407,,,,,,,,,,,,,
6.1074657,,,,,17.336845,,,,,,,,,,,,,
4.6348867,,,,,15.61128,,,,,,,,,,,,,
5.3145685,,,,,13.771781,,,,,,,,,,,,,
8.308314,,,,,13.520657,,,,,,,,,,,,,
7.4165754,,,,,13.709236,,,,,,,,,,,,,
6.720173,,,,,14.246329,,,,,,,,,,,,,
6.8115826,,,,,15.489009,,,,,,,,,,,,,
6.3293524,,,,,13.798934,,,,,,,,,,,,,
6.3799496,,,,,17.754087,,,,,,,,,,,,,
7.5590363,,,,,13.684543,,,,,,,,,,,,,
4.95461,,,,,15.912418,,,,,,,,,,,,,
5.2461185,,,,,14.359821,,,,,,,,,,,,,
6.4999313,,,,,14.681193,,,,,,,,,,,,,
6.497049,,,,,18.047245,,,,,,,,,,,,,
5.711933,,,,,12.995179,,,,,,,,,,,,,
5.8653965,,,,,17.434708,,,,,,,,,,,,,
5.038771,,,,,15.831047,,,,,,,,,,,,,
7.922657,,,,,13.936589,,,,,,,,,,,,,
8.324361,,,,,13.837893,,,,,,,,,,,,,
6.260112,,,,,17.756536,,,,,,,,,,,,,
6.1724687,,,,,14.056108,,,,,,,,,,,,,
6.254678,,,,,13.7815485,,,,,,,,,,,,,
6.125088,,,,,17.858099,,,,,,,,,,,,,
6.46936,,,,,17.809748,,,,,,,,,,,,,
6.0690556,,,,,13.195251,,,,,,,,,,,,,
8.196411,,,,,15.849037,,,,,,,,,,,,,
7.9405684,,,,,16.60661,,,,,,,,,,,,,
5.4746113,,,,,13.941949,,,,,,,,,,,,,
6.9237275,,,,,16.42981,,,,,,,,,,,,,
6.9123693,,,,,13.985023,,,,,,,,,,,,,
6.883117,,,,,17.934452,,,,,,,,,,,,,
6.166653,,,,,13.279259,,,,,,,,,,,,,
6.8201213,,,,,12.757513,,,,,,,,,,,,,
7.2632923,,,,,13.057309,,,,,,,,,,,,,
6.7354436,,,,,13.452,,,,,,,,,,,,,
7.140927,,,,,14.094237,,,,,,,,,,,,,
5.707798,,,,,14.346668,,,,,,,,,,,,,
8.779154,,,,,13.700704,,,,,,,,,,,,,
5.223454,,,,,14.518283,,,,,,,,,,,,,
5.0828004,,,,,15.358829,,,,,,,,,,,,,
7.784498,,,,,13.488482,,,,,,,,,,,,,
6.2690988,,,,,17.126753,,,,,,,,,,,,,
6.9067645,,,,,16.326591,,,,,,,,,,,,,
6.0051956,,,,,14.105756,,,,,,,,,,,,,
7.3385844,,,,,15.635626,,,,,,,,,,,,,
6.8562756,,,,,13.005503,,,,,,,,,,,,,
6.2314878,,,,,16.43409,,,,,,,,,,,,,
6.9571757,,,,,14.724515,,,,,,,,,,,,,
5.361862,,,,,17.025684,,,,,,,,,,,,,
5.449108,,,,,16.973999,,,,,,,,,,,,,
7.4213996,,,,,14.647437,,,,,,,,,,,,,
6.000879,,,,,16.802746,,,,,,,,,,,,,
7.013452,,,,,15.433122,,,,,,,,,,,,,
7.5442996,,,,,13.49471,,,,,,,,,,,,,
5.912942,,,,,12.929685,,,,,,,,,,,,,
6.900089,,,,,16.167347,,,,,,,,,,,,,
6.6700826,,,,,17.422573,,,,,,,,,,,,,
8.735098,,,,,13.333118,,,,,,,,,,,,,
7.8591886,,,,,14.227272,,,,,,,,,,,,,
7.1400933,,,,,16.562346,,,,,,,,,,,,,
6.010562,,,,,17.463957,,,,,,,,,,,,,
6.711384,,,,,13.537865,,,,,,,,,,,,,
7.1159515,,,,,16.163,,,,,,,,,,,,,
7.0808353,,,,,17.631151,,,,,,,,,,,,,
7.1974072,,,,,16.601885,,,,,,,,,,,,,
5.5467978,,,,,12.829021,,,,,,,,,,,,,
5.847668,,,,,13.8930435,,,,,,,,,,,,,
5.402079,,,,,17.112623,,,,,,,,,,,,,
6.5188622,,,,,17.014069,,,,,,,,,,,,,
7.1401553,,,,,13.927677,,,,,,,,,,,,,
7.0097456,,,,,16.382015,,,,,,,,,,,,,
7.410521,,,,,17.74739,,,,,,,,,,,,,
7.6908426,,,,,15.992127,,,,,,,,,,,,,
6.021983,,,,,16.523508,,,,,,,,,,,,,
5.5846972,,,,,12.77075,,,,,,,,,,,,,
5.9838853,,,,,12.971263,,,,,,,,,,,,,
7.982029,,,,,14.658451,,,,,,,,,,,,,
6.9849453,,,,,16.35623,,,,,,,,,,,,,
5.5750947,,,,,13.983645,,,,,,,,,,,,,
5.943433,,,,,13.833546,,,,,,,,,,,,,
7.300275,,,,,13.038864,,,,,,,,,,,,,
5.876081,,,,,12.945109,,,,,,,,,,,,,
6.1058025,,,,,13.247444,,,,,,,,,,,,,
6.804188,,,,,14.131725,,,,,,,,,,,,,
5.999521,,,,,14.904627,,,,,,,,,,,,,
8.505956,,,,,13.537125,,,,,,,,,,,,,
5.5220084,,,,,13.256917,,,,,,,,,,,,,
5.291977,,,,,13.744352,,,,,,,,,,,,,
7.668863,,,,,14.22365,,,,,,,,,,,,,
7.335736,,,,,14.701179,,,,,,,,,,,,,
7.7427897,,,,,15.133777,,,,,,,,,,,,,
5.925091,,,,,14.417699,,,,,,,,,,,,,
6.74935,,,,,16.674498,,,,,,,,,,,,,
7.2326875,,,,,13.635297,,,,,,,,,,,,,
7.0991044,,,,,15.310842,,,,,,,,,,,,,
6.2147202,,,,,17.653416,,,,,,,,,,,,,
6.568059,,,,,14.029491,,,,,,,,,,,,,
8.094206,,,,,14.569995,,,,,,,,,,,,,
7.4867477,,,,,13.321397,,,,,,,,,,,,,
7.8848057,,,,,13.885311,,,,,,,,,,,,,
4.888857,,,,,15.102656,,,,,,,,,,,,,
4.809833,,,,,15.593178,,,,,,,,,,,,,
5.0967464,,,,,13.533863,,,,,,,,,,,,,
7.319177,,,,,13.696983,,,,,,,,,,,,,
6.91881,,,,,13.106099,,,,,,,,,,,,,
4.9533396,,,,,15.742412,,,,,,,,,,,,,
7.1271024,,,,,13.318085,,,,,,,,,,,,,
8.118922,,,,,14.157503,,,,,,,,,,,,,
5.145598,,,,,13.999149,,,,,,,,,,,,,
6.1895547,,,,,15.60363,,,,,,,,,,,,,
6.5234723,,,,,18.206684,,,,,,,,,,,,,
6.705506,,,,,15.110846,,,,,,,,,,,,,
7.7153234,,,,,13.924622,,,,,,,,,,,,,
5.4786067,,,,,17.042952,,,,,,,,,,,,,
4.8564763,,,,,15.226653,,,,,,,,,,,,,
5.0287037,,,,,13.781598,,,,,,,,,,,,,
5.788646,,,,,13.937421,,,,,,,,,,,,,
6.347968,,,,,13.067193,,,,,,,,,,,,,
7.6493497,,,,,14.826785,,,,,,,,,,,,,
5.400184,,,,,17.030096,,,,,,,,,,,,,
6.022986,,,,,12.854454,,,,,,,,,,,,,
6.187259,,,,,13.67105,,,,,,,,,,,,,
5.691636,,,,,13.924285,,,,,,,,,,,,,
7.0118737,,,,,16.29012,,,,,,,,,,,,,
7.3213506,,,,,13.157767,,,,,,,,,,,,,
5.9894733,,,,,14.526066,,,,,,,,,,,,,
6.449298,,,,,15.30138,,,,,,,,,,,,,
7.631857,,,,,14.183091,,,,,,,,,,,,,
7.3760147,,,,,15.1275215,,,,,,,,,,,,,
5.1056056,,,,,17.10822,,,,,,,,,,,,,
5.860329,,,,,14.170711,,,,,,,,,,,,,
5.845857,,,,,17.22263,,,,,,,,,,,,,
5.6283283,,,,,13.713628,,,,,,,,,,,,,
6.0110044,,,,,13.031972,,,,,,,,,,,,,
5.2696295,,,,,15.460982,,,,,,,,,,,,,
6.413164,,,,,18.255566,,,,,,,,,,,,,
7.2195272,,,,,16.672092,,,,,,,,,,,,,
7.2705193,,,,,15.654119,,,,,,,,,,,,,
5.88307,,,,,16.215227,,,,,,,,,,,,,
5.8901668,,,,,13.191306,,,,,,,,,,,,,
5.7931194,,,,,17.541939,,,,,,,,,,,,,
5.8772955,,,,,13.339713,,,,,,,,,,,,,
4.8402605,,,,,16.717583,,,,,,,,,,,,,
8.233573,,,,,15.163202,,,,,,,,,,,,,
6.5063515,,,,,13.732378,,,,,,,,,,,,,
4.553118,,,,,15.654381,,,,,,,,,,,,,
6.085911,,,,,14.510623,,,,,,,,,,,,,
5.8146906,,,,,13.584821,,,,,,,,,,,,,
4.9958186,,,,,13.538505,,,,,,,,,,,,,
6.912618,,,,,14.146104,,,,,,,,,,,,,
6.6104245,,,,,18.627882,,,,,,,,,,,,,
6.8340135,,,,,13.474616,,,,,,,,,,,,,
5.7112894,,,,,13.792478,,,,,,,,,,,,,
6.2116723,,,,,14.699729,,,,,,,,,,,,,
4.8534904,,,,,15.613494,,,,,,,,,,,,,
6.103169,,,,,18.00827,,,,,,,,,,,,,
6.6348515,,,,,16.037588,,,,,,,,,,,,,
7.662811,,,,,14.241072,,,,,,,,,,,,,
7.1762753,,,,,13.067726,,,,,,,,,,,,,
6.7586985,,,,,13.045013,,,,,,,,,,,,,
5.958163,,,,,17.85182,,,,,,,,,,,,,
6.339932,,,,,12.975384,,,,,,,,,,,,,
5.9276032,,,,,15.9099865,,,,,,,,,,,,,
5.015621,,,,,16.135937,,,,,,,,,,,,,
7.84752,,,,,13.308057,,,,,,,,,,,,,
5.8319616,,,,,15.108519,,,,,,,,,,,,,
6.970578,,,,,14.415505,,,,,,,,,,,,,
4.4908414,,,,,14.898207,,,,,,,,,,,,,
8.202648,,,,,13.529198,,,,,,,,,,,,,
6.7294393,,,,,12.736875,,,,,,,,,,,,,
5.7513747,,,,,12.9539,,,,,,,,,,,,,
4.7274933,,,,,15.517566,,,,,,,,,,,,,
5.6710525,,,,,16.724384,,,,,,,,,,,,,
7.6213136,,,,,14.930737,,,,,,,,,,,,,
7.6056814,,,,,14.550725,,,,,,,,,,,,,
6.243363,,,,,16.888319,,,,,,,,,,,,,
6.1690016,,,,,16.525047,,,,,,,,,,,,,
5.6753526,,,,,16.229391,,,,,,,,,,,,,
6.609276,,,,,16.47285,,,,,,,,,,,,,
5.3745522,,,,,14.864473,,,,,,,,,,,,,
5.911078,,,,,14.314865,,,,,,,,,,,,,
9.593086,,,,,13.907022,,,,,,,,,,,,,
6.2989364,,,,,16.859255,,,,,,,,,,,,,
6.332202,,,,,16.998056,,,,,,,,,,,,,
6.052929,,,,,12.796385,,,,,,,,,,,,,
6.103206,,,,,13.083036,,,,,,,,,,,,,
6.265431,,,,,16.651491,,,,,,,,,,,,,
4.9770656,,,,,14.271885,,,,,,,,,,,,,
5.4005494,,,,,13.404141,,,,,,,,,,,,,
5.797281,,,,,14.750378,,,,,,,,,,,,,
5.2337737,,,,,17.185347,,,,,,,,,,,,,
6.919708,,,,,18.647314,,,,,,,,,,,,,
5.051954,,,,,15.979036,,,,,,,,,,,,,
6.400908,,,,,16.823496,,,,,,,,,,,,,
4.5510583,,,,,1.9896363,,,,,,,,,,,,,
6.3231387,,,,,13.611722,,,,,,,,,,,,,
6.3128166,,,,,13.746986,,,,,,,,,,,,,
6.4220443,,,,,13.352401,,,,,,,,,,,,,
6.7260275,,,,,15.652376,,,,,,,,,,,,,
5.417473,,,,,13.384953,,,,,,,,,,,,,
7.4855824,,,,,14.904993,,,,,,,,,,,,,
7.3449764,,,,,14.670234,,,,,,,,,,,,,
4.639956,,,,,2.3439307,,,,,,,,,,,,,
6.9625936,,,,,16.182201,,,,,,,,,,,,,
5.4987564,,,,,17.08005,,,,,,,,,,,,,
4.8996525,,,,,14.693806,,,,,,,,,,,,,
7.411759,,,,,15.442573,,,,,,,,,,,,,
5.598543,,,,,16.71053,,,,,,,,,,,,,
6.469834,,,,,13.988009,,,,,,,,,,,,,
4.677317,,,,,14.3331375,,,,,,,,,,,,,
6.0164394,,,,,17.437765,,,,,,,,,,,,,
6.960626,,,,,13.39878,,,,,,,,,,,,,
8.464442,,,,,13.96891,,,,,,,,,,,,,
6.5330663,,,,,13.169162,,,,,,,,,,,,,
5.215064,,,,,15.218787,,,,,,,,,,,,,
5.6326694,,,,,16.25458,,,,,,,,,,,,,
6.120147,,,,,15.26072,,,,,,,,,,,,,
7.544763,,,,,16.818666,,,,,,,,,,,,,
7.2422676,,,,,14.038093,,,,,,,,,,,,,
6.2481523,,,,,13.594238,,,,,,,,,,,,,
5.748087,,,,,16.598692,,,,,,,,,,,,,
7.296061,,,,,14.638958,,,,,,,,,,,,,
6.576389,,,,,15.984058,,,,,,,,,,,,,
6.2468815,,,,,14.715937,,,,,,,,,,,,,
6.379322,,,,,12.791355,,,,,,,,,,,,,
8.068045,,,,,16.63154,,,,,,,,,,,,,
5.924939,,,,,13.019714,,,,,,,,,,,,,
5.8834305,,,,,16.93161,,,,,,,,,,,,,
11.576893,,,,,15.841325,,,,,,,,,,,,,
9.009468,,,,,12.317077,,,,,,,,,,,,,
8.191013,,,,,13.533277,,,,,,,,,,,,,
5.2709985,,,,,13.320593,,,,,,,,,,,,,
6.8010817,,,,,17.91156,,,,,,,,,,,,,
6.163132,,,,,16.69502,,,,,,,,,,,,,
5.6963263,,,,,16.166794,,,,,,,,,,,,,
7.7245383,,,,,13.652291,,,,,,,,,,,,,
5.0545692,,,,,14.733554,,,,,,,,,,,,,
5.903518,,,,,14.058188,,,,,,,,,,,,,
4.648962,,,,,15.314847,,,,,,,,,,,,,
6.188093,,,,,13.278246,,,,,,,,,,,,,
7.1070685,,,,,16.66927,,,,,,,,,,,,,
7.6146607,,,,,15.196432,,,,,,,,,,,,,
7.060034,,,,,13.476229,,,,,,,,,,,,,
4.980089,,,,,14.870096,,,,,,,,,,,,,
9.578542,,,,,12.6844015,,,,,,,,,,,,,
8.556173,,,,,13.516003,,,,,,,,,,,,,
6.2052383,,,,,17.404976,,,,,,,,,,,,,
5.8319235,,,,,17.287481,,,,,,,,,,,,,
5.941183,,,,,14.362381,,,,,,,,,,,,,
4.8572435,,,,,13.418676,,,,,,,,,,,,,
5.991465,,,,,15.441516,,,,,,,,,,,,,
6.0601907,,,,,16.793669,,,,,,,,,,,,,
4.996593,,,,,14.8474,,,,,,,,,,,,,
6.873721,,,,,13.277284,,,,,,,,,,,,,
7.428258,,,,,14.861274,,,,,,,,,,,,,
5.9229,,,,,14.23163,,,,,,,,,,,,,
7.2322617,,,,,15.457544,,,,,,,,,,,,,
6.5702114,,,,,18.576118,,,,,,,,,,,,,
6.382278,,,,,15.574976,,,,,,,,,,,,,
5.5848083,,,,,16.975378,,,,,,,,,,,,,
4.7269382,,,,,14.413653,,,,,,,,,,,,,
6.156923,,,,,17.324081,,,,,,,,,,,,,
4.819249,,,,,15.479507,,,,,,,,,,,,,
6.825755,,,,,18.071075,,,,,,,,,,,,,
6.557584,,,,,13.371653,,,,,,,,,,,,,
7.4173536,,,,,16.357832,,,,,,,,,,,,,
6.450357,,,,,13.025987,,,,,,,,,,,,,
6.321366,,,,,16.245409,,,,,,,,,,,,,
7.433187,,,,,13.728276,,,,,,,,,,,,,
8.142488,,,,,14.692276,,,,,,,,,,,,,
6.014625,,,,,14.627901,,,,,,,,,,,,,
7.4902425,,,,,14.258839,,,,,,,,,,,,,
6.7018433,,,,,13.350356,,,,,,,,,,,,,
5.9394646,,,,,16.530266,,,,,,,,,,,,,
5.9304852,,,,,17.787554,,,,,,,,,,,,,
6.1567717,,,,,16.631966,,,,,,,,,,,,,
5.7501493,,,,,16.75048,,,,,,,,,,,,,
6.6486297,,,,,13.813963,,,,,,,,,,,,,
8.131586,,,,,14.27658,,,,,,,,,,,,,
7.6880455,,,,,13.50335,,,,,,,,,,,,,
6.1510577,,,,,17.840458,,,,,,,,,,,,,
7.011418,,,,,16.476614,,,,,,,,,,,,,
5.4969354,,,,,14.618485,,,,,,,,,,,,,
5.3092685,,,,,17.052162,,,,,,,,,,,,,
5.971686,,,,,13.467082,,,,,,,,,,,,,
5.974256,,,,,16.89931,,,,,,,,,,,,,
5.3436117,,,,,15.672815,,,,,,,,,,,,,
7.2411923,,,,,16.672987,,,,,,,,,,,,,
5.0078855,,,,,15.900373,,,,,,,,,,,,,
6.386745,,,,,17.094883,,,,,,,,,,,,,
5.4987683,,,,,16.51911,,,,,,,,,,,,,
6.61424,,,,,13.610632,,,,,,,,,,,,,
7.3577914,,,,,13.074454,,,,,,,,,,,,,
8.033506,,,,,14.913526,,,,,,,,,,,,,
7.6179485,,,,,14.1144495,,,,,,,,,,,,,
6.7350454,,,,,17.917995,,,,,,,,,,,,,
6.3051662,,,,,12.770254,,,,,,,,,,,,,
5.75941,,,,,14.4359,,,,,,,,,,,,,
7.9403377,,,,,14.626939,,,,,,,,,,,,,
6.975978,,,,,15.015394,,,,,,,,,,,,,
5.1242247,,,,,16.657486,,,,,,,,,,,,,
4.8536315,,,,,17.088936,,,,,,,,,,,,,
6.3102264,,,,,13.255089,,,,,,,,,,,,,
4.8609796,,,,,14.538475,,,,,,,,,,,,,
6.626594,,,,,16.93383,,,,,,,,,,,,,
6.9616184,,,,,17.681587,,,,,,,,,,,,,
7.1193123,,,,,15.590494,,,,,,,,,,,,,
6.5511394,,,,,16.412918,,,,,,,,,,,,,
9.963178,,,,,13.911405,,,,,,,,,,,,,
6.1978803,,,,,14.382553,,,,,,,,,,,,,
5.6602464,,,,,14.0361395,,,,,,,,,,,,,
5.6355286,,,,,13.733384,,,,,,,,,,,,,
8.094785,,,,,13.363616,,,,,,,,,,,,,
6.4199243,,,,,14.412952,,,,,,,,,,,,,
6.230227,,,,,17.29047,,,,,,,,,,,,,
4.7541604,,,,,2.1164782,,,,,,,,,,,,,
6.7941,,,,,15.175009,,,,,,,,,,,,,
5.504515,,,,,17.174704,,,,,,,,,,,,,
5.787809,,,,,1.8375485,,,,,,,,,,,,,
5.832051,,,,,17.661455,,,,,,,,,,,,,
4.322739,,,,,15.677791,,,,,,,,,,,,,
